"place_id","place_name","city","state","region","place_type","category","significance","description","mood_tags","best_time_to_visit","ideal_visit_time","recommended_duration_hours","entry_fee","rating","crowd_level","family_friendly","adventure_level","cultural_value","nature_value","budget_level","latitude","longitude","nearest_airport","nearest_railway","local_tips","food_specialty","safety_score","cleanliness_score","photography_spots","weather_type","seasonal_highlight","priority"
"IND190","Hajo","Guwahati","Assam","Northeast","Pilgrimage","Nature","Hayagriva Madhab","Ancient Vishnu temple Buddhist Muslim confluence Brahmaputra views sacred to three religions unique syncretic pilgrimage,syncretic","sacred","riverside","Oct-Mar","Morning","2","0","4.4","Low","Yes","Low","High","Medium","26.2500","91.7833","Guwahati Intl","Hajo Rd","Three faiths; turtle pond","Assamese fish","8.9","8.7","Medium","Tropical","Syncretic harmony","Recommended"
"IND191","Majuli Satras","Jorhat","Assam","Northeast","Monastery","Culture","Vaishnavite hub","Uttar Kamalabari Dakhinpat Satra mask making Sattriya dance Bhaona theatre river island monastic life,performative","monastic","riverside","Nov-Feb","Morning","4","0","4.5","Low","Yes","Low","High","Medium","26.9500","94.1667","Jorhat Airport","Garamur","Mask workshop; Raas Leela","Pitha","9.1","8.9","High","Tropical","Raas Purnima","Recommended"
"IND192","Kaziranga National Park","Kaziranga","Assam","Northeast","Wildlife","Nature","UNESCO rhino","One horned rhino grasslands elephants tigers jeep elephant safaris migratory birds Brahmaputra floodplains,wildlife","grassland","rhino","Nov-Apr","Morning","6","1500","4.9","Low","Yes","High","Medium","High","26.5833","93.1667","Jorhat Airport","Furkating","Rhino jeep; elephant ride","Assamese duck","9.5","9.3","High","Tropical","Rhino spotting","Must Visit"
"IND193","Pobitora Wildlife","Pobitora","Assam","Northeast","Wildlife","Nature","Highest rhino density","Highest rhino density grasslands hog deer elephant rides watchtower pristine Brahmaputra wetlands,pristine","dense","wetland","Nov-Apr","Morning","4","800","4.7","Low","Yes","High","Low","High","26.2167","92.0333","Guwahati Intl","Pobitora Rd","Rhino point; morning mist","Bamboo chicken","9.3","9.1","High","Tropical","Morning mist","Recommended"
"IND194","Manas National Park","Manas","Assam","Northeast","Wildlife","Nature","UNESCO tiger reserve","Golden langur pygmy hog tigers Bodo culture Indo-Bhutan border pristine Manas river grasslands biosphere reserve,rare","pristine","transborder","Nov-Mar","Morning","6","1200","4.8","Low","Yes","High","Medium","High","26.6667","91.0000","Guwahati Intl","Samsi Rd","Banbari watchtower; golden langur","Duck pitika","9.4","9.2","High","Tropical","Langur spotting","Must Visit"
"IND195","Namdapha National Park","Changlang","Arunachal Pradesh","Northeast","Wildlife","Nature","Holiest tiger reserve","Hoolock gibbon clouded leopard tigers rainforests Deban Noa-Dehing highest biodiversity Western Arunachal,wild","rainforest","rare","Oct-May","Morning","5","0","4.6","Low","Yes","High","Low","High","27.5000","96.0000","Dibrugarh Airport","Miao Rd","Permit essential; hornbill trek","Hoolock curry","9.2","9.0","High","Tropical","Jungle nights","Recommended"
"IND196","Dzukou Valley","Kohima","Nagaland","Northeast","Valley","Nature","Lily valley","Bamboo forests endemic lilies trekking highland meadows India-Myanmar border stunning sunrise-sunset views panoramic,floral","alpine","panoramic","Apr-Jul","Morning","6","100","4.7","Low","Yes","High","Low","High","25.5833","94.1667","Dimapur Airport","Kohima Rd","Tent camping; lily bloom","Hornbill festival","9.1","8.9","High","Cool","Lily valley","Must Visit"
"IND197","Kohima War Cemetery","Kohima","Nagaland","Northeast","Cemetery","Heritage","WWII memorial","Allied cemetery with 1,400 graves Battle of Tennis Court epitaphs manicured lawns overlooking Kohima ridge,historic","somber","manicured","Year-round","Morning","1.5","0","4.5","Low","Yes","Low","High","Low","25.6667","94.1167","Dimapur Airport","Kohima Jn","Epitaph reading; respectful silence","Naga pork","9.0","8.8","Medium","Cool","Remembrance Day","Recommended"
"IND198","Khonoma Village","Kohima","Nagaland","Northeast","Village","Culture","Green village","Asia's first green village Angami Naga terraced fields warrior history eco-tourism community conserved forests,eco","tribal","terraced","Oct-Apr","Morning","4","0","4.6","Low","Yes","Low","High","Medium","25.6667","94.3333","Dimapur Airport","Khonoma Rd","Community homestay; warrior museum","Galho","8.9","8.7","High","Cool","Harvest festival","Recommended"
"IND199","Pfütsero","Pfütsero","Nagaland","Northeast","Town","Nature","Chakhesang culture","Chakhesang Naga town highest literacy terraced fields crystal caves cultural festivals remote Phek district beauty,terraced","cultural","remote","Oct-Apr","Morning","3","0","4.4","Low","Yes","Low","Medium","High","25.5833","94.5167","Dimapur Airport","Pfütsero Rd","Cultural shows; cave trek","Axone","8.8","8.6","Medium","Cool","Tribal festivals","Optional"
"IND200","Zunheboto","Zunheboto","Nagaland","Northeast","Town","Culture","Sümi Naga","Sümi Naga log drums largest village council cultural centre traditional huts warrior culture remote western Nagaland,drum","cultural","warrior","Oct-Apr","Morning","3","0","4.3","Low","Yes","Low","Medium","Medium","25.6667","94.5167","Dimapur Airport","Zunheboto Rd","Log drum; village council","Ahu kezh","8.7","8.5","High","Cool","Naga new year","Optional"
"IND201","Longwa Village","Mon","Nagaland","Northeast","Village","Culture","Angh kingdom","Headhunter Konyak village India-Myanmar border Angh king's house straddling border skull collections tattooed warriors,primitive","border","tribal","Oct-Apr","Morning","4","0","4.5","Low","Yes","Medium","High","Medium","26.0000","95.5167","Dibrugarh Airport","Mon Rd","Angh palace; skull house","Smoked meat","9.0","8.8","Medium","Tropical","Headhunter stories","Recommended"
"IND202","Shilloi Lake","Zunheboto","Nagaland","Northeast","Lake","Nature","Sacred lake","Sacred crater lake Naga folklore fishing prohibited surrounded by virgin forests spiritual site treks,serene","sacred","forested","Oct-Apr","Morning","3","0","4.4","Low","Yes","Low","High","High","25.6667","94.5167","Dimapur Airport","Zunheboto Rd","No fishing; silent contemplation","Naga trout","8.9","8.7","High","Cool","Lake serenity","Recommended"
"IND203","Intanki National Park","Peren","Nagaland","Northeast","Wildlife","Nature","Blyth's tragopan","Hoolock gibbons hornbills limestone caves pristine rainforest highest rainfall Northeast biodiversity hotspot,wild","rainforest","rare","Oct-May","Morning","5","500","4.6","Low","Yes","High","Low","High","25.5833","93.6667","Dimapur Airport","Peren Rd","Birdwatching; cave trek","Gibbon call curry","9.1","8.9","High","Tropical","Jungle symphony","Recommended"
"IND204","Fakim Wildlife Sanctuary","Tulungia","Nagaland","Northeast","Wildlife","Nature","Patkai hills","Serow clouded leopard hornbills Indo-Myanmar border pristine Patkai range rainforest biodiversity,pristine","rainforest","transborder","Oct-May","Morning","4","0","4.5","Low","Yes","High","Medium","High","25.1667","95.3167","Dibrugarh Airport","Fakim Rd","Patrolling area; binoculars","Serow stew","9.0","8.8","High","Tropical","Patkai mist","Optional"
"IND205","Barail Wildlife Sanctuary","Haflong","Assam","Northeast","Wildlife","Nature","Highest rainfall","Golden cats elephants clouded leopards highest rainfall India pristine Barail range cloud forests,clouded","wild","cloudy","Oct-May","Morning","6","0","4.7","Low","Yes","High","Low","High","25.1667","93.0000","Guwahati Intl","Haflong Rd","Cloud forest; elephant corridor","Barail bamboo shoot","9.2","9.0","High","Tropical","Cloud leopard","Recommended"
"IND206","Aizawl Hills","Aizawl","Mizoram","Northeast","Hill Station","Nature","Mizo capital","Hill station with Durtlang hills Vantawng falls treks panoramic views Mizo culture tropical forests,panoramic","tropical","Mizo","Oct-Apr","Morning","3","0","4.4","Medium","Yes","Low","Medium","High","23.7333","92.7167","Lengpui Airport","Aizawl Jn","Tretop walk; sunset views","Mizo bai","8.9","8.7","High","Tropical","Sunset hills","Recommended"
"IND207","Vantawng Falls","Thenzawl","Mizoram","Northeast","Waterfall","Nature","Mizoram Niagara","229m highest waterfall Mizoram surrounded by tropical forests trekking picnics rainbows,thundering","tropical","rainbow","Jun-Sep","Morning","2","0","4.5","Low","Yes","Low","Low","High","23.2500","92.8333","Lengpui Airport","Thenzawl Rd","Monsoon best; slippery rocks","Mizo trout","9.0","8.8","High","Tropical","Rainbow mist","Recommended"
"IND208","Reiek","Tlabung","Mizoram","Northeast","Hill Station","Nature","Tomb of Eden","Hill station with hanging bridge trekking Mizo cultural village panoramic Champhai views tropical forests,scenic","cultural","bridged","Oct-Apr","Morning","3","0","4.3","Low","Yes","Medium","Medium","High","23.3333","92.8000","Lengpui Airport","Reiek Rd","Cultural village; hanging bridge","Zawlhnuam pork","8.8","8.6","Medium","Tropical","Tropical trek","Optional"
"IND209","Hmuifang","Hmuifang","Mizoram","Northeast","Hill Station","Nature","Saiha views","Tropical hill station with Saiha views rhododendron forests trekking Mizo culture unspoiled South Mizoram beauty,floral","tropical","remote","Oct-Apr","Morning","3","0","4.2","Low","Yes","Low","Medium","High","22.9167","93.0000","Lengpui Airport","Hmuifang Rd","Rhododendron trek; homestay","Saiha chicken","8.7","8.5","High","Tropical","Flower carpet","Optional"
"IND210","Serchhip","Serchhip","Mizoram","Northeast","Town","Culture","Mizo culture","Mizo cultural town with museums traditional houses scenic hills gateway to Thenzawl Vantawng falls,traditional","cultural","scenic","Oct-Apr","Morning","2","0","4.1","Low","Yes","Low","Medium","Medium","23.9333","92.8167","Lengpui Airport","Serchhip Jn","Museum; traditional lunch","Mizo thali","8.6","8.4","Medium","Tropical","Cultural immersion","Optional"
"IND211","Phawngpui Blue Mountain","Saiha","Mizoram","Northeast","Hill Station","Nature","Mizoram highest peak","2157m highest peak Mizoram Phawngpui national park rhododendrons trekking panoramic views tropical forests,panoramic","floral","peak","Oct-Apr","Morning","5","0","4.6","Low","Yes","High","Medium","High","22.4167","93.0333","Lengpui Airport","Saiha Rd","Tough trek; camping","Bamboo flower","9.1","8.9","High","Tropical","Summit views","Recommended"
"IND212","Murlen National Park","Hnahthial","Mizoram","Northeast","Wildlife","Nature","Blyth's tragopan","Blyth's tragopan serow Mrs Hume's pheasant pristine tropical forests highest biodiversity Mizoram,pristine","birding","rare","Oct-May","Morning","4","0","4.5","Low","Yes","High","Low","High","23.1667","92.8333","Lengpui Airport","Hnahthial Rd","Birdwatching; silent trek","Pheasant curry","9.0","8.8","High","Tropical","Bird symphony","Recommended"
"IND213","Dampa Tiger Reserve","West Phaileng","Mizoram","Northeast","Wildlife","Nature","Tiger reserve","Tigers gaurs clouded leopards hoolock gibbons tropical wet evergreen forests Dampa lake boat safaris,wild","wet","evergreen","Oct-May","Morning","6","800","4.7","Low","Yes","High","Medium","High","23.4167","92.5833","Lengpui Airport","Zawlnuam Rd","Tiger safari; lake cruise","Gaur meat","9.2","9.0","High","Tropical","Tiger territory","Recommended"
"IND214","Tlawng River","Vairengte","Mizoram","Northeast","River","Nature","River cruise","Longest river Mizoram with gorges rapids tribal villages scenic cruises biodiversity corridor,scenic","gorged","tribal","Oct-Apr","Morning","3","0","4.4","Low","Yes","Medium","Low","High","24.0000","92.5000","Lengpui Airport","Vairengte Rd","River cruise; fishing","Mizo river fish","8.9","8.7","Medium","Tropical","River adventure","Optional"
"IND215","Agartala Ujjayanta Palace","Agartala","Tripura","East","Palace","Heritage","Tripura royal","19th-century palace now museum with Durbar Hall rose gardens lakes Tripura kings artifacts,regal","museum","gardened","Oct-Mar","Morning","2","20","4.5","Medium","Yes","Low","High","Medium","23.8333","91.2833","Agartala Airport","Agartala Jn","Sound light show; rose garden","Thukpa momo","9.0","8.8","High","Tropical","Royal splendor","Recommended"
"IND216","Nehru Park","Agartala","Tripura","East","Park","Nature","Musical fountain","Japanese garden musical fountain boating lake rose garden family park with cultural shows,family","musical","gardened","Oct-Mar","Evening","2","10","4.3","Medium","Yes","Low","Low","High","23.8167","91.2667","Agartala Airport","Agartala Jn","Evening fountains; boat rides","Bamboo shoot","8.8","8.6","Medium","Tropical","Fountain show","Optional"
"IND217","Sepahijala Wildlife","Sepahijala","Tripura","East","Wildlife","Nature","Botanical park","Clouded leopards spectacled langurs botanical garden butterfly park lake boating biodiversity conservation,diverse","botanical","butterfly","Oct-Apr","Morning","4","50","4.6","Low","Yes","Medium","Medium","High","23.6167","91.3833","Agartala Airport","Bishramganj Rd","Langur feeding; butterfly park","Pig curry","9.1","8.9","High","Tropical","Wildlife closeup","Recommended"
"IND218","Tripura Sundari Temple","Udaipur","Tripura","East","Temple","Spiritual","One of 51 shakti peeths","Ancient Tripura Sundari temple one of 51 Shakti Peeths Kalika Purana black stone idol Maha Tripurasundari,shakti","ancient","sacred","Oct-Mar","Morning","2","0","4.7","Medium","Yes","Low","High","Low","23.4000","91.4833","Agartala Airport","Udaipur Rd","Diwali special; priest guide","Tripuri thali","9.2","9.0","Medium","Tropical","Shakti worship","Must Visit"
"IND219","Bhumichak Temple","Bishalgarh","Tripura","East","Temple","Spiritual","Ancient Kali","Ancient Kali temple with hot spring ritual bathing Tripuri culture stone idols amidst tropical forests,pilgrimage","hotspring","ancient","Oct-Mar","Morning","1.5","0","4.4","Low","Yes","Low","High","Medium","23.6167","91.4833","Agartala Airport","Bishalgarh Rd","Ritual bath; stone idols","Kali puja","8.9","8.7","High","Tropical","Hot spring","Must Visit"
"IND220","Rock Garden","Dharmanagar","Tripura","East","Garden","Art","Recycled art","Rock garden waterfalls recycled sculptures boating musical fountain picnic spot North Tripura greenery,creative","natural","musical","Oct-Mar","Morning","2","10","4.2","Low","Yes","Low","Medium","High","24.3667","92.1667","Agartala Airport","Dharmanagar Jn","Picnic; boat rides","Local fish","8.7","8.5","Medium","Tropical","Rock waterfall","Optional"
"IND221","Mandakini Temple","Ambassa","Tripura","East","Temple","Spiritual","Ancient temple","Ancient stone temple with intricate carvings Tripuri mythology amidst Dhalai hills forested hills,ancient","carved","forested","Oct-Mar","Morning","1.5","0","4.3","Low","Yes","Low","High","Medium","24.0000","91.8333","Agartala Airport","Ambassa Rd","Carvings detail; forest trek","Tripuri vegetarian","8.8","8.6","Medium","Tropical","Ancient stone","Optional"
"IND222","Gomati River Cruise","Teliamura","Tripura","East","River","Nature","River cruise","Gomati river cruise tribal villages crocodiles birdwatching scenic bends tropical riverine life,scenic","tribal","aquatic","Oct-Mar","Morning","3","200","4.4","Low","Yes","Medium","Low","High","23.6167","91.6167","Agartala Airport","Teliamura Rd","Birdwatching; croc spotting","River fish thali","8.9","8.7","High","Tropical","River wildlife","Recommended"
"IND223","Jampui Hills","Jampui","Tripura","East","Hill Station","Nature","Bamboo dance","Orange orchards Tripuri bamboo dance highest literacy tribal culture North Tripura hill station,fragrant","cultural","dance","Oct-Apr","Morning","3","0","4.5","Low","Yes","Low","High","Medium","24.2667","92.4667","Agartala Airport","Kanchanpur Rd","Bamboo dance; orange picking","Orange curry","9.0","8.8","High","Cool","Harvest dance","Recommended"
"IND224","Unakoti","Unakoti","Tripura","East","Rock Carvings","Heritage","Megalithic carvings","7th century rock carvings largest Shaivite rock cut sculptures Kailashnivasini 30ft Shiva face open air museum,ancient","megalithic","carved","Oct-Mar","Morning","2","20","4.6","Low","Yes","Low","High","Medium","24.2667","92.3000","Agartala Airport","Kailashahar Rd","Mahashivratri; rock faces","Tripura bamboo shoot","9.1","8.9","Medium","Sunny","Rock Shiva","Recommended"
